Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Pagophilus,groenlandicus,56.75,-1.75,7500:361:4,0.48
Pagophilus,groenlandicus,56.25,-2.25,7500:362:1,0.46
Pagophilus,groenlandicus,57.75,-0.25,7500:370:3,0.47
Pagophilus,groenlandicus,57.75,-0.75,7500:370:4,0.45
Pagophilus,groenlandicus,57.25,-1.25,7500:371:1,0.4
Pagophilus,groenlandicus,57.75,-1.25,7500:371:3,0.46
Pagophilus,groenlandicus,57.75,-2.25,7500:372:3,0.43
Pagophilus,groenlandicus,57.75,-3.25,7500:373:3,0.54
Pagophilus,groenlandicus,58.25,-0.25,7500:380:1,0.51
Pagophilus,groenlandicus,58.25,-0.75,7500:380:2,0.5
Pagophilus,groenlandicus,58.75,-0.25,7500:380:3,0.54
Pagophilus,groenlandicus,58.75,-0.75,7500:380:4,0.52
Pagophilus,groenlandicus,58.25,-1.25,7500:381:1,0.55
Pagophilus,groenlandicus,58.25,-1.75,7500:381:2,0.49
Pagophilus,groenlandicus,58.75,-1.25,7500:381:3,0.47
Pagophilus,groenlandicus,58.75,-1.75,7500:381:4,0.46
Pagophilus,groenlandicus,58.75,-2.75,7500:382:4,0.41
Pagophilus,groenlandicus,58.75,-3.25,7500:383:3,0.42
Pagophilus,groenlandicus,58.75,-3.75,7500:383:4,0.45
Pagophilus,groenlandicus,58.75,-4.25,7500:384:3,0.42
Pagophilus,groenlandicus,58.75,-4.75,7500:384:4,0.43
Pagophilus,groenlandicus,59.75,-0.25,7500:390:3,0.55
Pagophilus,groenlandicus,59.75,-0.75,7500:390:4,0.53
Pagophilus,groenlandicus,59.25,-1.25,7500:391:1,0.47
Pagophilus,groenlandicus,59.25,-1.75,7500:391:2,0.44
Pagophilus,groenlandicus,59.75,-1.25,7500:391:3,0.47
Pagophilus,groenlandicus,59.75,-1.75,7500:391:4,0.45
Pagophilus,groenlandicus,59.75,-2.25,7500:392:3,0.44
Pagophilus,groenlandicus,59.25,-3.25,7500:393:1,0.43
Pagophilus,groenlandicus,59.25,-3.75,7500:393:2,0.56
Pagophilus,groenlandicus,59.75,-3.25,7500:393:3,0.59
Pagophilus,groenlandicus,55.25,-5.25,7500:455:1,0.47
Pagophilus,groenlandicus,55.75,-5.25,7500:455:3,0.44
Pagophilus,groenlandicus,55.25,-6.75,7500:456:2,0.5
Pagophilus,groenlandicus,55.75,-6.25,7500:456:3,0.48
Pagophilus,groenlandicus,55.75,-6.75,7500:456:4,0.57
Pagophilus,groenlandicus,55.25,-8.25,7500:458:1,0.41
Pagophilus,groenlandicus,55.25,-8.75,7500:458:2,0.51
Pagophilus,groenlandicus,56.25,-5.25,7500:465:1,0.51
Pagophilus,groenlandicus,56.75,-5.75,7500:465:4,0.5
Pagophilus,groenlandicus,56.25,-6.25,7500:466:1,0.43
Pagophilus,groenlandicus,56.25,-6.75,7500:466:2,0.58
Pagophilus,groenlandicus,57.75,-5.75,7500:475:4,0.51
Pagophilus,groenlandicus,57.25,-7.75,7500:477:2,0.5
Pagophilus,groenlandicus,57.75,-7.25,7500:477:3,0.43
Pagophilus,groenlandicus,57.75,-7.75,7500:477:4,0.56
Pagophilus,groenlandicus,58.25,-5.25,7500:485:1,0.48
Pagophilus,groenlandicus,58.25,-5.75,7500:485:2,0.54
Pagophilus,groenlandicus,58.75,-5.25,7500:485:3,0.47
Pagophilus,groenlandicus,58.75,-5.75,7500:485:4,0.5
Pagophilus,groenlandicus,58.75,-6.25,7500:486:3,0.52
Pagophilus,groenlandicus,58.25,-7.25,7500:487:1,0.44
Pagophilus,groenlandicus,58.25,-7.75,7500:487:2,0.58
Pagophilus,groenlandicus,59.25,-5.25,7500:495:1,0.54
Pagophilus,groenlandicus,59.25,-5.75,7500:495:2,0.5
Pagophilus,groenlandicus,50.25,-10.25,7501:100:1,0.55
Pagophilus,groenlandicus,50.75,-11.75,7501:101:4,0.58
Pagophilus,groenlandicus,50.25,-12.25,7501:102:1,0.49
Pagophilus,groenlandicus,50.25,-12.75,7501:102:2,0.45
Pagophilus,groenlandicus,50.75,-12.25,7501:102:3,0.52
Pagophilus,groenlandicus,50.75,-12.75,7501:102:4,0.49
Pagophilus,groenlandicus,50.25,-13.25,7501:103:1,0.42
Pagophilus,groenlandicus,50.25,-13.75,7501:103:2,0.48
Pagophilus,groenlandicus,50.75,-13.25,7501:103:3,0.52
Pagophilus,groenlandicus,50.25,-14.25,7501:104:1,0.45
Pagophilus,groenlandicus,51.75,-10.25,7501:110:3,0.56
Pagophilus,groenlandicus,51.25,-12.75,7501:112:2,0.57
Pagophilus,groenlandicus,52.25,-10.25,7501:120:1,0.43
Pagophilus,groenlandicus,52.25,-10.75,7501:120:2,0.54
Pagophilus,groenlandicus,52.75,-10.25,7501:120:3,0.45
Pagophilus,groenlandicus,52.75,-10.75,7501:120:4,0.51
Pagophilus,groenlandicus,52.75,-11.25,7501:121:3,0.57
Pagophilus,groenlandicus,53.25,-10.25,7501:130:1,0.45
Pagophilus,groenlandicus,53.25,-10.75,7501:130:2,0.56
Pagophilus,groenlandicus,53.75,-10.25,7501:130:3,0.53
Pagophilus,groenlandicus,54.75,-11.75,7501:141:4,0.55
Pagophilus,groenlandicus,54.75,-12.25,7501:142:3,0.44
Pagophilus,groenlandicus,54.75,-12.75,7501:142:4,0.44
Pagophilus,groenlandicus,54.75,-13.25,7501:143:3,0.44
Pagophilus,groenlandicus,54.75,-13.75,7501:143:4,0.45
Pagophilus,groenlandicus,54.25,-14.25,7501:144:1,0.57
Pagophilus,groenlandicus,54.25,-14.75,7501:144:2,0.46
Pagophilus,groenlandicus,54.75,-14.25,7501:144:3,0.56
Pagophilus,groenlandicus,54.75,-14.75,7501:144:4,0.51
Pagophilus,groenlandicus,51.75,-15.75,7501:215:4,0.41
Pagophilus,groenlandicus,51.25,-19.75,7501:219:2,0.46
Pagophilus,groenlandicus,52.25,-15.75,7501:225:2,0.43
Pagophilus,groenlandicus,52.75,-18.75,7501:228:4,0.46
Pagophilus,groenlandicus,52.25,-19.75,7501:229:2,0.44
Pagophilus,groenlandicus,52.75,-19.25,7501:229:3,0.5
Pagophilus,groenlandicus,52.75,-19.75,7501:229:4,0.51
Pagophilus,groenlandicus,53.25,-15.25,7501:235:1,0.59
Pagophilus,groenlandicus,53.25,-15.75,7501:235:2,0.4
Pagophilus,groenlandicus,53.75,-15.25,7501:235:3,0.44
Pagophilus,groenlandicus,53.75,-15.75,7501:235:4,0.44
Pagophilus,groenlandicus,53.25,-16.25,7501:236:1,0.45
Pagophilus,groenlandicus,53.25,-16.75,7501:236:2,0.48
Pagophilus,groenlandicus,53.75,-16.25,7501:236:3,0.5
Pagophilus,groenlandicus,53.75,-16.75,7501:236:4,0.52
Pagophilus,groenlandicus,53.25,-17.25,7501:237:1,0.5
Pagophilus,groenlandicus,53.25,-17.75,7501:237:2,0.49
Pagophilus,groenlandicus,53.75,-17.25,7501:237:3,0.51
Pagophilus,groenlandicus,53.75,-17.75,7501:237:4,0.51
Pagophilus,groenlandicus,53.25,-18.25,7501:238:1,0.5
Pagophilus,groenlandicus,53.25,-18.75,7501:238:2,0.51
Pagophilus,groenlandicus,53.75,-18.25,7501:238:3,0.52
Pagophilus,groenlandicus,53.75,-18.75,7501:238:4,0.57
Pagophilus,groenlandicus,53.25,-19.25,7501:239:1,0.51
Pagophilus,groenlandicus,53.25,-19.75,7501:239:2,0.53
Pagophilus,groenlandicus,54.25,-15.25,7501:245:1,0.48
Pagophilus,groenlandicus,54.25,-15.75,7501:245:2,0.49
Pagophilus,groenlandicus,54.75,-15.25,7501:245:3,0.53
Pagophilus,groenlandicus,54.75,-15.75,7501:245:4,0.53
Pagophilus,groenlandicus,54.25,-16.25,7501:246:1,0.52
Pagophilus,groenlandicus,54.25,-16.75,7501:246:2,0.52
Pagophilus,groenlandicus,54.75,-16.25,7501:246:3,0.53
Pagophilus,groenlandicus,54.25,-17.25,7501:247:1,0.54
Pagophilus,groenlandicus,55.25,-10.75,7501:350:2,0.58
Pagophilus,groenlandicus,55.75,-10.25,7501:350:3,0.59
Pagophilus,groenlandicus,55.75,-10.75,7501:350:4,0.51
Pagophilus,groenlandicus,55.25,-11.25,7501:351:1,0.48
Pagophilus,groenlandicus,55.25,-11.75,7501:351:2,0.46
Pagophilus,groenlandicus,55.75,-11.25,7501:351:3,0.49
Pagophilus,groenlandicus,55.75,-11.75,7501:351:4,0.46
Pagophilus,groenlandicus,55.25,-12.25,7501:352:1,0.44
Pagophilus,groenlandicus,55.25,-12.75,7501:352:2,0.45
Pagophilus,groenlandicus,55.75,-12.25,7501:352:3,0.45
Pagophilus,groenlandicus,55.75,-12.75,7501:352:4,0.46
Pagophilus,groenlandicus,55.25,-13.25,7501:353:1,0.45
Pagophilus,groenlandicus,55.25,-13.75,7501:353:2,0.47
Pagophilus,groenlandicus,55.75,-13.25,7501:353:3,0.47
Pagophilus,groenlandicus,55.75,-13.75,7501:353:4,0.53
Pagophilus,groenlandicus,55.25,-14.25,7501:354:1,0.52
Pagophilus,groenlandicus,55.25,-14.75,7501:354:2,0.54
Pagophilus,groenlandicus,56.25,-11.25,7501:361:1,0.5
Pagophilus,groenlandicus,56.25,-11.75,7501:361:2,0.48
Pagophilus,groenlandicus,56.75,-11.25,7501:361:3,0.52
Pagophilus,groenlandicus,56.75,-11.75,7501:361:4,0.54
Pagophilus,groenlandicus,56.25,-12.25,7501:362:1,0.5
Pagophilus,groenlandicus,56.25,-12.75,7501:362:2,0.51
Pagophilus,groenlandicus,56.75,-12.25,7501:362:3,0.55
Pagophilus,groenlandicus,56.75,-12.75,7501:362:4,0.59
Pagophilus,groenlandicus,56.25,-13.25,7501:363:1,0.54
Pagophilus,groenlandicus,57.25,-10.25,7501:370:1,0.56
Pagophilus,groenlandicus,57.75,-10.25,7501:370:3,0.57
Pagophilus,groenlandicus,57.25,-11.75,7501:371:2,0.59
Pagophilus,groenlandicus,58.25,-10.25,7501:380:1,0.59
Pagophilus,groenlandicus,58.25,-10.75,7501:380:2,0.59
Pagophilus,groenlandicus,58.75,-10.75,7501:380:4,0.59
Pagophilus,groenlandicus,59.75,-18.25,7501:498:3,0.54
Pagophilus,groenlandicus,59.75,-18.75,7501:498:4,0.5
Pagophilus,groenlandicus,59.25,-19.25,7501:499:1,0.59
Pagophilus,groenlandicus,59.25,-19.75,7501:499:2,0.49
Pagophilus,groenlandicus,59.75,-19.25,7501:499:3,0.5
Pagophilus,groenlandicus,59.75,-19.75,7501:499:4,0.49
Pagophilus,groenlandicus,50.75,-20.75,7502:100:4,0.4
Pagophilus,groenlandicus,50.75,-24.25,7502:104:3,0.41
Pagophilus,groenlandicus,50.75,-24.75,7502:104:4,0.47
Pagophilus,groenlandicus,51.25,-20.75,7502:110:2,0.41
Pagophilus,groenlandicus,51.25,-21.25,7502:111:1,0.47
Pagophilus,groenlandicus,51.25,-21.75,7502:111:2,0.44
Pagophilus,groenlandicus,51.75,-21.25,7502:111:3,0.5
Pagophilus,groenlandicus,51.75,-21.75,7502:111:4,0.48
Pagophilus,groenlandicus,51.25,-22.25,7502:112:1,0.45
Pagophilus,groenlandicus,51.25,-22.75,7502:112:2,0.44
Pagophilus,groenlandicus,51.75,-22.25,7502:112:3,0.53
Pagophilus,groenlandicus,51.75,-22.75,7502:112:4,0.53
Pagophilus,groenlandicus,51.25,-23.25,7502:113:1,0.4
Pagophilus,groenlandicus,51.75,-23.25,7502:113:3,0.47
Pagophilus,groenlandicus,51.75,-23.75,7502:113:4,0.41
Pagophilus,groenlandicus,51.25,-24.25,7502:114:1,0.42
Pagophilus,groenlandicus,51.25,-24.75,7502:114:2,0.4
Pagophilus,groenlandicus,51.75,-24.75,7502:114:4,0.48
Pagophilus,groenlandicus,52.25,-20.25,7502:120:1,0.46
Pagophilus,groenlandicus,52.75,-20.25,7502:120:3,0.5
Pagophilus,groenlandicus,52.75,-20.75,7502:120:4,0.47
Pagophilus,groenlandicus,52.25,-21.25,7502:121:1,0.42
Pagophilus,groenlandicus,52.25,-21.75,7502:121:2,0.43
Pagophilus,groenlandicus,52.25,-22.25,7502:122:1,0.45
Pagophilus,groenlandicus,52.25,-22.75,7502:122:2,0.43
Pagophilus,groenlandicus,52.25,-23.25,7502:123:1,0.45
Pagophilus,groenlandicus,52.25,-23.75,7502:123:2,0.43
Pagophilus,groenlandicus,52.75,-23.75,7502:123:4,0.49
Pagophilus,groenlandicus,52.25,-24.25,7502:124:1,0.41
Pagophilus,groenlandicus,52.25,-24.75,7502:124:2,0.48
Pagophilus,groenlandicus,52.75,-24.25,7502:124:3,0.49
Pagophilus,groenlandicus,52.75,-24.75,7502:124:4,0.4
Pagophilus,groenlandicus,53.25,-20.25,7502:130:1,0.56
Pagophilus,groenlandicus,53.25,-20.75,7502:130:2,0.51
Pagophilus,groenlandicus,53.75,-20.75,7502:130:4,0.53
Pagophilus,groenlandicus,53.25,-21.25,7502:131:1,0.47
Pagophilus,groenlandicus,53.75,-21.25,7502:131:3,0.49
Pagophilus,groenlandicus,53.25,-23.75,7502:133:2,0.49
Pagophilus,groenlandicus,53.75,-23.75,7502:133:4,0.4
Pagophilus,groenlandicus,53.25,-24.25,7502:134:1,0.48
Pagophilus,groenlandicus,53.25,-24.75,7502:134:2,0.4
Pagophilus,groenlandicus,53.75,-24.25,7502:134:3,0.5
Pagophilus,groenlandicus,53.75,-24.75,7502:134:4,0.57
Pagophilus,groenlandicus,54.25,-20.75,7502:140:2,0.5
Pagophilus,groenlandicus,54.75,-20.75,7502:140:4,0.48
Pagophilus,groenlandicus,54.25,-21.25,7502:141:1,0.47
Pagophilus,groenlandicus,54.25,-21.75,7502:141:2,0.43
Pagophilus,groenlandicus,54.75,-21.25,7502:141:3,0.46
Pagophilus,groenlandicus,54.75,-21.75,7502:141:4,0.46
Pagophilus,groenlandicus,54.75,-22.75,7502:142:4,0.46
Pagophilus,groenlandicus,54.25,-23.25,7502:143:1,0.41
Pagophilus,groenlandicus,54.25,-23.75,7502:143:2,0.59
Pagophilus,groenlandicus,54.75,-23.25,7502:143:3,0.49
Pagophilus,groenlandicus,54.75,-23.75,7502:143:4,0.49
Pagophilus,groenlandicus,54.25,-24.25,7502:144:1,0.55
Pagophilus,groenlandicus,54.25,-24.75,7502:144:2,0.59
Pagophilus,groenlandicus,54.75,-24.25,7502:144:3,0.5
Pagophilus,groenlandicus,54.75,-24.75,7502:144:4,0.57
Pagophilus,groenlandicus,50.25,-25.75,7502:205:2,0.4
Pagophilus,groenlandicus,50.75,-25.25,7502:205:3,0.45
Pagophilus,groenlandicus,50.25,-26.25,7502:206:1,0.45
Pagophilus,groenlandicus,50.75,-26.25,7502:206:3,0.41
Pagophilus,groenlandicus,50.75,-26.75,7502:206:4,0.48
Pagophilus,groenlandicus,50.25,-27.75,7502:207:2,0.57
Pagophilus,groenlandicus,50.75,-27.25,7502:207:3,0.45
Pagophilus,groenlandicus,50.75,-27.75,7502:207:4,0.48
Pagophilus,groenlandicus,50.25,-28.75,7502:208:2,0.59
Pagophilus,groenlandicus,50.75,-28.25,7502:208:3,0.5
Pagophilus,groenlandicus,50.75,-28.75,7502:208:4,0.56
Pagophilus,groenlandicus,50.75,-29.25,7502:209:3,0.58
Pagophilus,groenlandicus,51.25,-25.75,7502:215:2,0.4
Pagophilus,groenlandicus,51.75,-25.25,7502:215:3,0.48
Pagophilus,groenlandicus,51.75,-25.75,7502:215:4,0.41
Pagophilus,groenlandicus,51.25,-26.25,7502:216:1,0.4
Pagophilus,groenlandicus,51.75,-26.25,7502:216:3,0.44
Pagophilus,groenlandicus,51.75,-26.75,7502:216:4,0.42
Pagophilus,groenlandicus,51.25,-27.25,7502:217:1,0.44
Pagophilus,groenlandicus,51.25,-27.75,7502:217:2,0.53
Pagophilus,groenlandicus,51.75,-27.25,7502:217:3,0.43
Pagophilus,groenlandicus,51.75,-27.75,7502:217:4,0.54
Pagophilus,groenlandicus,51.25,-28.25,7502:218:1,0.5
Pagophilus,groenlandicus,51.25,-28.75,7502:218:2,0.57
Pagophilus,groenlandicus,51.75,-28.25,7502:218:3,0.59
Pagophilus,groenlandicus,52.25,-25.25,7502:225:1,0.45
Pagophilus,groenlandicus,52.25,-25.75,7502:225:2,0.43
Pagophilus,groenlandicus,52.75,-25.25,7502:225:3,0.41
Pagophilus,groenlandicus,52.25,-26.25,7502:226:1,0.41
Pagophilus,groenlandicus,52.25,-26.75,7502:226:2,0.45
Pagophilus,groenlandicus,52.75,-26.75,7502:226:4,0.41
Pagophilus,groenlandicus,52.25,-27.25,7502:227:1,0.42
Pagophilus,groenlandicus,52.25,-27.75,7502:227:2,0.52
Pagophilus,groenlandicus,52.75,-27.75,7502:227:4,0.42
Pagophilus,groenlandicus,52.25,-28.25,7502:228:1,0.48
Pagophilus,groenlandicus,52.25,-28.75,7502:228:2,0.56
Pagophilus,groenlandicus,52.75,-28.25,7502:228:3,0.45
Pagophilus,groenlandicus,52.75,-28.75,7502:228:4,0.46
Pagophilus,groenlandicus,52.75,-29.25,7502:229:3,0.45
Pagophilus,groenlandicus,52.75,-29.75,7502:229:4,0.48
Pagophilus,groenlandicus,53.25,-25.25,7502:235:1,0.4
Pagophilus,groenlandicus,53.25,-25.75,7502:235:2,0.41
Pagophilus,groenlandicus,53.75,-25.25,7502:235:3,0.46
Pagophilus,groenlandicus,53.75,-25.75,7502:235:4,0.45
Pagophilus,groenlandicus,53.75,-26.25,7502:236:3,0.45
Pagophilus,groenlandicus,53.75,-26.75,7502:236:4,0.47
Pagophilus,groenlandicus,53.25,-27.25,7502:237:1,0.55
Pagophilus,groenlandicus,53.25,-27.75,7502:237:2,0.47
Pagophilus,groenlandicus,53.75,-27.25,7502:237:3,0.43
Pagophilus,groenlandicus,53.75,-27.75,7502:237:4,0.55
Pagophilus,groenlandicus,53.25,-28.25,7502:238:1,0.45
Pagophilus,groenlandicus,53.25,-28.75,7502:238:2,0.46
Pagophilus,groenlandicus,53.75,-28.25,7502:238:3,0.47
Pagophilus,groenlandicus,53.75,-28.75,7502:238:4,0.5
Pagophilus,groenlandicus,53.25,-29.25,7502:239:1,0.49
Pagophilus,groenlandicus,53.25,-29.75,7502:239:2,0.51
Pagophilus,groenlandicus,53.75,-29.25,7502:239:3,0.5
Pagophilus,groenlandicus,53.75,-29.75,7502:239:4,0.5
Pagophilus,groenlandicus,54.25,-26.25,7502:246:1,0.49
Pagophilus,groenlandicus,54.25,-26.75,7502:246:2,0.44
Pagophilus,groenlandicus,54.75,-26.25,7502:246:3,0.43
Pagophilus,groenlandicus,54.75,-26.75,7502:246:4,0.47
Pagophilus,groenlandicus,54.25,-27.25,7502:247:1,0.49
Pagophilus,groenlandicus,54.25,-27.75,7502:247:2,0.51
Pagophilus,groenlandicus,54.75,-27.25,7502:247:3,0.49
Pagophilus,groenlandicus,54.75,-27.75,7502:247:4,0.52
Pagophilus,groenlandicus,54.25,-28.25,7502:248:1,0.52
Pagophilus,groenlandicus,54.25,-28.75,7502:248:2,0.52
Pagophilus,groenlandicus,54.75,-28.25,7502:248:3,0.52
Pagophilus,groenlandicus,54.75,-28.75,7502:248:4,0.51
Pagophilus,groenlandicus,54.25,-29.25,7502:249:1,0.5
Pagophilus,groenlandicus,54.25,-29.75,7502:249:2,0.53
Pagophilus,groenlandicus,54.75,-29.25,7502:249:3,0.49
Pagophilus,groenlandicus,54.75,-29.75,7502:249:4,0.56
Pagophilus,groenlandicus,55.25,-21.25,7502:351:1,0.54
Pagophilus,groenlandicus,55.25,-23.25,7502:353:1,0.59
Pagophilus,groenlandicus,55.25,-23.75,7502:353:2,0.57
Pagophilus,groenlandicus,55.25,-24.25,7502:354:1,0.57
Pagophilus,groenlandicus,55.25,-24.75,7502:354:2,0.58
Pagophilus,groenlandicus,55.75,-24.75,7502:354:4,0.58
Pagophilus,groenlandicus,56.75,-22.25,7502:362:3,0.59
Pagophilus,groenlandicus,56.75,-22.75,7502:362:4,0.55
Pagophilus,groenlandicus,56.25,-23.25,7502:363:1,0.58
Pagophilus,groenlandicus,56.25,-23.75,7502:363:2,0.55
Pagophilus,groenlandicus,56.75,-23.25,7502:363:3,0.54
Pagophilus,groenlandicus,56.75,-23.75,7502:363:4,0.46
Pagophilus,groenlandicus,56.25,-24.25,7502:364:1,0.52
Pagophilus,groenlandicus,56.25,-24.75,7502:364:2,0.45
Pagophilus,groenlandicus,56.75,-24.25,7502:364:3,0.47
Pagophilus,groenlandicus,56.75,-24.75,7502:364:4,0.47
Pagophilus,groenlandicus,57.25,-21.25,7502:371:1,0.59
Pagophilus,groenlandicus,57.25,-21.75,7502:371:2,0.56
Pagophilus,groenlandicus,57.75,-21.25,7502:371:3,0.58
Pagophilus,groenlandicus,57.75,-21.75,7502:371:4,0.55
Pagophilus,groenlandicus,57.25,-22.25,7502:372:1,0.53
Pagophilus,groenlandicus,57.25,-22.75,7502:372:2,0.45
Pagophilus,groenlandicus,57.75,-22.25,7502:372:3,0.45
Pagophilus,groenlandicus,57.75,-22.75,7502:372:4,0.45
Pagophilus,groenlandicus,57.25,-23.25,7502:373:1,0.45
Pagophilus,groenlandicus,57.25,-23.75,7502:373:2,0.47
Pagophilus,groenlandicus,57.75,-23.25,7502:373:3,0.46
Pagophilus,groenlandicus,57.75,-23.75,7502:373:4,0.47
Pagophilus,groenlandicus,57.25,-24.25,7502:374:1,0.49
Pagophilus,groenlandicus,57.25,-24.75,7502:374:2,0.5
Pagophilus,groenlandicus,57.75,-24.25,7502:374:3,0.49
Pagophilus,groenlandicus,57.75,-24.75,7502:374:4,0.5
Pagophilus,groenlandicus,58.75,-20.25,7502:380:3,0.51
Pagophilus,groenlandicus,58.75,-20.75,7502:380:4,0.48
Pagophilus,groenlandicus,58.25,-21.25,7502:381:1,0.48
Pagophilus,groenlandicus,58.25,-21.75,7502:381:2,0.46
Pagophilus,groenlandicus,58.75,-21.25,7502:381:3,0.47
Pagophilus,groenlandicus,58.75,-21.75,7502:381:4,0.47
Pagophilus,groenlandicus,58.25,-22.25,7502:382:1,0.46
Pagophilus,groenlandicus,58.25,-22.75,7502:382:2,0.46
Pagophilus,groenlandicus,58.75,-22.25,7502:382:3,0.48
Pagophilus,groenlandicus,58.75,-22.75,7502:382:4,0.5
Pagophilus,groenlandicus,58.25,-23.25,7502:383:1,0.46
Pagophilus,groenlandicus,58.25,-23.75,7502:383:2,0.48
Pagophilus,groenlandicus,58.75,-23.25,7502:383:3,0.51
Pagophilus,groenlandicus,58.75,-23.75,7502:383:4,0.52
Pagophilus,groenlandicus,58.25,-24.25,7502:384:1,0.5
Pagophilus,groenlandicus,58.25,-24.75,7502:384:2,0.52
Pagophilus,groenlandicus,58.75,-24.25,7502:384:3,0.54
Pagophilus,groenlandicus,58.75,-24.75,7502:384:4,0.55
Pagophilus,groenlandicus,59.25,-20.25,7502:390:1,0.49
Pagophilus,groenlandicus,59.25,-20.75,7502:390:2,0.48
Pagophilus,groenlandicus,59.75,-20.25,7502:390:3,0.49
Pagophilus,groenlandicus,59.75,-20.75,7502:390:4,0.49
Pagophilus,groenlandicus,59.25,-21.25,7502:391:1,0.48
Pagophilus,groenlandicus,59.25,-21.75,7502:391:2,0.49
Pagophilus,groenlandicus,59.75,-21.25,7502:391:3,0.49
Pagophilus,groenlandicus,59.75,-21.75,7502:391:4,0.51
Pagophilus,groenlandicus,59.25,-22.25,7502:392:1,0.52
Pagophilus,groenlandicus,59.25,-22.75,7502:392:2,0.54
Pagophilus,groenlandicus,59.75,-22.25,7502:392:3,0.54
Pagophilus,groenlandicus,59.75,-22.75,7502:392:4,0.56
Pagophilus,groenlandicus,59.25,-23.25,7502:393:1,0.55
Pagophilus,groenlandicus,59.25,-23.75,7502:393:2,0.55
Pagophilus,groenlandicus,59.75,-23.25,7502:393:3,0.58
Pagophilus,groenlandicus,59.75,-23.75,7502:393:4,0.58
Pagophilus,groenlandicus,59.25,-24.25,7502:394:1,0.57
Pagophilus,groenlandicus,59.25,-24.75,7502:394:2,0.56
Pagophilus,groenlandicus,59.75,-24.25,7502:394:3,0.58
Pagophilus,groenlandicus,59.75,-24.75,7502:394:4,0.58
Pagophilus,groenlandicus,55.25,-25.25,7502:455:1,0.54
Pagophilus,groenlandicus,55.25,-25.75,7502:455:2,0.43
Pagophilus,groenlandicus,55.75,-25.25,7502:455:3,0.46
Pagophilus,groenlandicus,55.75,-25.75,7502:455:4,0.47
Pagophilus,groenlandicus,55.25,-26.25,7502:456:1,0.52
Pagophilus,groenlandicus,55.25,-26.75,7502:456:2,0.46
Pagophilus,groenlandicus,55.75,-26.25,7502:456:3,0.46
Pagophilus,groenlandicus,55.75,-26.75,7502:456:4,0.5
Pagophilus,groenlandicus,55.25,-27.25,7502:457:1,0.51
Pagophilus,groenlandicus,55.25,-27.75,7502:457:2,0.52
Pagophilus,groenlandicus,55.75,-27.25,7502:457:3,0.53
Pagophilus,groenlandicus,55.75,-27.75,7502:457:4,0.53
Pagophilus,groenlandicus,55.25,-28.25,7502:458:1,0.52
Pagophilus,groenlandicus,55.25,-28.75,7502:458:2,0.5
Pagophilus,groenlandicus,55.75,-28.25,7502:458:3,0.53
Pagophilus,groenlandicus,55.75,-28.75,7502:458:4,0.53
Pagophilus,groenlandicus,55.25,-29.25,7502:459:1,0.5
Pagophilus,groenlandicus,55.25,-29.75,7502:459:2,0.56
Pagophilus,groenlandicus,55.75,-29.25,7502:459:3,0.53
Pagophilus,groenlandicus,55.75,-29.75,7502:459:4,0.56
Pagophilus,groenlandicus,56.25,-25.25,7502:465:1,0.46
Pagophilus,groenlandicus,56.25,-25.75,7502:465:2,0.47
Pagophilus,groenlandicus,56.75,-25.25,7502:465:3,0.49
Pagophilus,groenlandicus,56.75,-25.75,7502:465:4,0.5
Pagophilus,groenlandicus,56.25,-26.25,7502:466:1,0.49
Pagophilus,groenlandicus,56.25,-26.75,7502:466:2,0.51
Pagophilus,groenlandicus,56.75,-26.25,7502:466:3,0.52
Pagophilus,groenlandicus,56.75,-26.75,7502:466:4,0.53
Pagophilus,groenlandicus,56.25,-27.25,7502:467:1,0.54
Pagophilus,groenlandicus,56.25,-27.75,7502:467:2,0.54
Pagophilus,groenlandicus,56.75,-27.25,7502:467:3,0.53
Pagophilus,groenlandicus,56.75,-27.75,7502:467:4,0.52
Pagophilus,groenlandicus,56.25,-28.25,7502:468:1,0.53
Pagophilus,groenlandicus,56.25,-28.75,7502:468:2,0.54
Pagophilus,groenlandicus,56.75,-28.25,7502:468:3,0.53
Pagophilus,groenlandicus,56.75,-28.75,7502:468:4,0.57
Pagophilus,groenlandicus,56.25,-29.25,7502:469:1,0.54
Pagophilus,groenlandicus,56.25,-29.75,7502:469:2,0.54
Pagophilus,groenlandicus,56.75,-29.25,7502:469:3,0.57
Pagophilus,groenlandicus,57.25,-25.25,7502:475:1,0.51
Pagophilus,groenlandicus,57.25,-25.75,7502:475:2,0.52
Pagophilus,groenlandicus,57.75,-25.25,7502:475:3,0.51
Pagophilus,groenlandicus,57.75,-25.75,7502:475:4,0.52
Pagophilus,groenlandicus,57.25,-26.25,7502:476:1,0.53
Pagophilus,groenlandicus,57.25,-26.75,7502:476:2,0.53
Pagophilus,groenlandicus,57.25,-27.25,7502:477:1,0.54
Pagophilus,groenlandicus,57.25,-27.75,7502:477:2,0.55
Pagophilus,groenlandicus,57.75,-27.25,7502:477:3,0.58
Pagophilus,groenlandicus,57.25,-28.25,7502:478:1,0.57
Pagophilus,groenlandicus,57.25,-28.75,7502:478:2,0.57
Pagophilus,groenlandicus,58.25,-25.25,7502:485:1,0.55
Pagophilus,groenlandicus,58.25,-25.75,7502:485:2,0.54
Pagophilus,groenlandicus,58.75,-25.25,7502:485:3,0.57
