id,left,top,right,bottom,Commonname,Validname,Family,Class,Order,RES,Type,OBJECTID,Id_2,Shape_Leng,Shape_Area,Area
116351.000000000000000,-18.500000000000000,55.000000000000000,-18.000000000000000,54.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.740000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1791.9781522767
116352.000000000000000,-18.500000000000000,54.500000000000000,-18.000000000000000,54.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.510000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1813.8358474474
116353.000000000000000,-18.500000000000000,54.000000000000000,-18.000000000000000,53.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.420000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1835.5493818863
116354.000000000000000,-18.500000000000000,53.500000000000000,-18.000000000000000,53.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.300000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1857.1171551821
116355.000000000000000,-18.500000000000000,53.000000000000000,-18.000000000000000,52.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.020000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1878.5375821180
116356.000000000000000,-18.500000000000000,52.500000000000000,-18.000000000000000,52.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1899.8090927510
116357.000000000000000,-18.500000000000000,52.000000000000000,-18.000000000000000,51.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1920.9301324864
116358.000000000000000,-18.500000000000000,51.500000000000000,-18.000000000000000,51.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1941.8991621494
116359.000000000000000,-18.500000000000000,51.000000000000000,-18.000000000000000,50.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1962.7146580524
116360.000000000000000,-18.500000000000000,50.500000000000000,-18.000000000000000,50.000000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,1983.3751120580
116361.000000000000000,-18.500000000000000,50.000000000000000,-18.000000000000000,49.500000000000000,North Atantic right whale,Eubalaena glacialis,Balaenidae,Mammalia,Cetartiodactyla,0.000000000000000,Suitable habitat,"1","0",1214.75767752000,2198.85693061000,2003.8790316387
