"Internal_reference","Survey","Polygon","Commonname","Validname","Family","Class","Order","RES","Type","Partial_cell_area","Density","Uncertainty","Uncertainty_measure","CI_95_low","CI_95_high","Location","Study_area"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",1,"Native Range",482.084879978523,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.96,"Native Range",181.067182711639,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.85,"Native Range",176.859126420705,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.94,"Native Range",650.176394639648,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.95,"Native Range",495.926592553265,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.88,"Native Range",164.892230064595,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",160.325483012621,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.91,"Native Range",169.430420481648,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.8,"Native Range",687.400288675408,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",1,"Native Range",602.075070044144,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.9,"Native Range",249.107753831302,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.83,"Native Range",231.987036065306,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.97,"Native Range",448.819757386415,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.69,"Native Range",387.317964665482,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.93,"Native Range",578.796702870304,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.81,"Native Range",406.407404848959,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.78,"Native Range",426.492241601627,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.76,"Native Range",944.735679466864,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.81,"Native Range",764.900767801754,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.83,"Native Range",660.314840388019,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.73,"Native Range",504.348521772403,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.58,"Native Range",1128.32504194673,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",240.235288833562,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.68,"Native Range",350.710423251522,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.75,"Native Range",1025.57496837732,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.74,"Native Range",812.927255236646,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.53,"Native Range",1128.38884506854,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.82,"Native Range",687.025351212056,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.68,"Native Range",193.83328766965,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.69,"Native Range",1078.17724666189,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.49,"Native Range",1128.38884506854,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.67,"Native Range",904.045257220527,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.83,"Native Range",123.898060654292,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.52,"Native Range",144.816787732143,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.56,"Native Range",983.256427976615,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.82,"Native Range",226.694546394451,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.6,"Native Range",872.303316153425,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",187.417433511825,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.65,"Native Range",718.905229361465,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.74,"Native Range",409.449291557891,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",128.976268310576,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.69,"Native Range",423.892986104752,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.72,"Native Range",743.031959040453,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.79,"Native Range",241.038640838902,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.68,"Native Range",810.367950457009,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.87,"Native Range",544.810514577957,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.83,"Native Range",186.319383213119,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.7,"Native Range",419.942913620422,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.84,"Native Range",663.0674360134,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.92,"Native Range",228.697253426991,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.95,"Native Range",383.554043500364,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.96,"Native Range",1084.37082215027,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.87,"Native Range",816.966709257241,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.83,"Native Range",1033.04976699618,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.65,"Native Range",231.454093129291,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0,"Native Range",197.880941159204,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.93,"Native Range",460.870635756895,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.9,"Native Range",1226.81963793397,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.89,"Native Range",310.193552182251,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.81,"Native Range",956.500511454918,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.48,"Native Range",167.152936036942,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.92,"Native Range",443.499310212542,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
"007_Doniol-Valcroze et al (2020)_HACS","East Baffin Island","EB Island","Bowhead whale","Balaena mysticetus","Balaenidae","Mammalia","Cetartiodactyla",0.97,"Native Range",973.718410699032,0.0211888804440452,0.72,"CV abundance",0.00534328289458532,0.0839494230636357,"Northwest Atlantic","N"
